job_id,dataset,model,reciprocal,job,job_type,split,epoch,avg_loss,avg_penalty,avg_cost,metric_name,metric,child_folder,child_job_id,train.batch_size,train.optimizer,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.initialize,lookup_embedder.initialize_args.normal_.std,lookup_embedder.initialize_args.uniform_.a,lookup_embedder.regularize,lookup_embedder.regularize_args.weighted,conve.entity_embedder.regularize_weight,conve.relation_embedder.regularize_weight,conve.entity_embedder.dropout,conve.relation_embedder.dropout,negative_sampling.num_negatives_s,negative_sampling.num_negatives_o,conve.feature_map_dropout,conve.projection_dropout,conve.convolution_bias
b5481b7f,umls,conve,1,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.3063578927443802,5,243d87df,128.0,Adagrad,0.008309518343953267,0.0,32.0,normal_,0.005697173080124903,-0.25671412241752256,lp,True,7.498619207819968e-18,2.3070670591982947e-10,-0.43861375469714403,-0.19722828548401594,[],[],0.3612528289668262,0.4847168084233999,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,285,,,,mean_reciprocal_rank_filtered_with_test,0.8758205109578701,8,8eb929fe,128.0,Adam,0.3977741782086177,9.0,128.0,xavier_uniform_,0.001835606252949381,-0.6088787761276215,lp,False,4.85220424635493e-20,1.4196422325008177e-05,-0.01758936233818531,0.13526539038866758,[],[],0.2954561775550246,0.15154795534908772,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,315,,,,mean_reciprocal_rank_filtered_with_test,0.8495618200009586,13,9ea49592,512.0,Adagrad,0.0009962747412604407,3.0,16.0,xavier_normal_,0.021118227968155674,-0.4627655042048171,,True,3.314671873095286e-09,7.242338856712657e-16,0.41828498151153326,-0.3127808263525367,[],[],0.16734028048813343,0.40597562678158283,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.0826696384172498,12,6a9f2508,1024.0,Adam,0.00617639564868198,7.0,64.0,normal_,0.5644659210186609,-0.9033600889831036,lp,False,9.446286222581942e-06,9.53328503485183e-08,0.1587170921266079,-0.08804922830313444,[],[],0.43010663939639926,0.35421803733333945,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,30,,,,mean_reciprocal_rank_filtered_with_test,0.0442040829570746,16,ad51155e,256.0,Adagrad,0.03763546563729229,1.0,256.0,xavier_normal_,6.790124222824252e-05,-0.04265411526519802,lp,True,6.456185102024981e-14,4.4892161684594974e-18,-0.2781626610085368,0.3914911290630698,[],[],0.060281986836344004,0.10760238906368613,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,260,,,,mean_reciprocal_rank_filtered_with_test,0.7233124247357889,15,de63b385,256.0,Adam,0.3429401670413249,0.0,128.0,uniform_,0.028014501988302146,-0.3604991237232834,,False,0.06287486421528363,6.604059779795338e-07,-0.09240909852087498,-0.3730962574481964,[],[],0.4098241585306823,0.1095736506395042,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,275,,,,mean_reciprocal_rank_filtered_with_test,0.8114282338897143,17,e93cc6e8,1024.0,Adagrad,0.0006665054329224882,6.0,16.0,xavier_uniform_,0.001142896657962508,-0.6948432406676188,lp,True,1.821168381489307e-12,1.2955515477488537e-16,0.46966711338609457,0.17653820849955082,[],[],0.037596254143863916,0.3639045241288841,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,335,,,,mean_reciprocal_rank_filtered_with_test,0.8925010821570648,14,da725143,512.0,Adam,0.007052453953398416,4.0,32.0,xavier_normal_,8.731322920833201e-05,-0.12825802746392778,lp,False,3.7889599026006815e-16,0.00012639770855641197,0.23255998268723488,0.4205565582960844,[],[],0.30203721206635237,0.37659958004951477,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,175,,,,mean_reciprocal_rank_filtered_with_test,0.4978320349944881,20,764946f8,128.0,Adagrad,0.05536370837865802,10.0,512.0,normal_,0.3708772397781791,-0.802686395738162,lp,True,1.0980189906870534e-07,2.2888161667522783e-14,-0.3285680366680026,-0.09807204827666283,[],[],0.17247936688363552,0.1300816833972931,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,330,,,,mean_reciprocal_rank_filtered_with_test,0.8743369447673025,19,8382c541,128.0,Adam,0.0013127493265305118,2.0,64.0,normal_,2.813760343009433e-05,-0.0901584648031648,lp,False,3.276333948377505e-11,2.227216105254395e-19,-0.12825452536344528,0.038184331730008125,[],[],0.2343682781793177,0.482676912099123,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,15,,,,mean_reciprocal_rank_filtered_with_test,0.0603458486451693,22,19f35597,512.0,Adagrad,0.4919833192471562,7.0,512.0,xavier_normal_,0.10977815338100144,-0.9794359372995328,,True,2.2408163176634227e-19,6.830195837171162e-09,0.3095901096239686,-0.48225147277116776,[],[],0.35367364762350917,0.22933070734143257,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,255,,,,mean_reciprocal_rank_filtered_with_test,0.8772904097668233,21,19e32eca,1024.0,Adam,0.031658574203628526,4.0,256.0,normal_,0.009175050889677325,-0.4200758151251729,lp,False,6.45003733699015e-16,2.409957021787533e-12,0.050603607669472694,-0.24189511314034462,[],[],0.11828594468533993,0.031088269781321287,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.2426242711353887,23,605fe7cd,256.0,Adagrad,0.004296173916014265,8.0,16.0,uniform_,0.00034043845681715754,-0.5239609894166422,lp,True,4.4092723184367924e-05,0.06749483902411979,-0.38818921614438295,0.31003483198583126,[],[],0.4968591211363673,0.2766224513761699,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,310,,,,mean_reciprocal_rank_filtered_with_test,0.8597267010460602,24,ede17cd6,256.0,Adam,0.08695376799298997,8.0,32.0,uniform_,0.01753069655049841,-0.5734199084478058,lp,True,1.0001300457270531e-14,5.584632156681212e-11,0.3432915471494198,-0.42303763050585985,[],[],0.12533717788755894,0.4420330747961998,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,115,,,,mean_reciprocal_rank_filtered_with_test,0.3707691028805598,25,765378f4,1024.0,Adagrad,0.012572157815694424,1.0,128.0,xavier_normal_,0.0031324963699649573,-0.49761068487366655,lp,False,2.881907990438949e-06,1.1052441768852257e-19,-0.22054967563599348,0.12107219640165567,[],[],0.2554290881380439,0.18769504874944687,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.8711091024012654,18,036d1119,512.0,Adam,0.0004896803733228689,9.0,512.0,uniform_,5.7070904574863386e-05,-0.931014518005196,,True,5.027084435005016e-10,0.0005526011908639225,-0.4834121484309435,0.3453153343871236,[],[],0.022192659322172403,0.051952611189335585,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.8553418118529524,26,b91abe64,128.0,Adagrad,0.1722531635958974,2.0,64.0,xavier_uniform_,0.9731848870297135,-0.015614319468345461,lp,False,1.448799412326811e-20,1.1848035227518832e-12,0.07942032720893621,-0.16730035189539194,[],[],0.3939780662767589,0.2984786140732467,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,185,,,,mean_reciprocal_rank_filtered_with_test,0.4872635917429543,29,0e1affd4,128.0,Adam,0.0024502535743801033,6.0,256.0,xavier_normal_,1.0736360537727437e-05,-0.8499480692543555,lp,True,2.450107747985724e-17,1.6380535501347834e-17,0.37739007361233234,0.22670739982277155,[],[],0.4492747625336051,0.08869400573894382,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.5905236554292083,28,52dd9ec6,512.0,Adagrad,0.02049448168197938,1.0,64.0,xavier_uniform_,0.1676856188175172,-0.2040839280646387,lp,False,1.6844442769420186e-06,2.1186047088073444e-08,-0.05872578639537096,-0.28411631751805544,[],[],0.07212064601480961,0.3420635755173862,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,145,,,,mean_reciprocal_rank_filtered_with_test,0.6983380463957055,31,a0079b29,1024.0,Adam,0.9953706462024213,9.0,16.0,normal_,0.003342251851665827,-0.6447128522254992,lp,True,0.004108737461653391,2.866985340589705e-15,-0.29976944625377655,-0.05523462686687708,[],[],0.3388037900440395,0.4172586314380169,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,140,,,,mean_reciprocal_rank_filtered_with_test,0.072223048999997,30,1efd4bf4,256.0,Adagrad,0.0018157923505348066,5.0,256.0,uniform_,0.0005447005351255275,-0.2837577328734938,,False,2.824281716481087e-11,4.060298588355494e-06,0.13735516462475061,0.4865949498489499,[],[],0.21798779303207994,0.1717020384967327,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,235,,,,mean_reciprocal_rank_filtered_with_test,0.9032515075309144,32,cdc6356e,256.0,Adam,0.04825101118733996,9.0,64.0,xavier_normal_,0.09542936068042049,-0.21981416760511696,lp,True,0.039002022039313744,7.880274584116415e-15,0.21188659593462944,0.43065405264496803,[],[],0.4263696316629648,0.282889224588871,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,360,,,,mean_reciprocal_rank_filtered_with_test,0.9242931904236964,27,924d5e82,1024.0,Adagrad,0.007935357166580876,3.0,256.0,xavier_uniform_,2.258364833778461e-05,-0.8356559878662602,lp,False,5.674980430492811e-13,2.5815842994661594e-06,-0.3502535102888942,-0.11154173500835896,[],[],0.048146932385861874,0.03635702282190323,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,380,,,,mean_reciprocal_rank_filtered_with_test,0.9174807495866084,33,d5d36cd1,512.0,Adam,0.0007708472883970206,7.0,128.0,xavier_normal_,0.00029728122877543554,-0.26893636753268535,,True,2.2055368133424022e-16,2.4689951550757167e-17,-0.10203750617802143,-0.35189797542989254,[],[],0.2836759411729872,0.20334994373843074,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,10,,,,mean_reciprocal_rank_filtered_with_test,0.2223779877270657,37,4137eb4f,128.0,Adagrad,0.307204735417728,1.0,16.0,xavier_uniform_,0.007330842534745097,-0.6618802645889297,lp,False,3.207568115535697e-08,8.763396000766657e-09,0.4591544112190604,0.15880367159843445,[],[],0.1637444864027202,0.4576932149939239,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,295,,,,mean_reciprocal_rank_filtered_with_test,0.7078303705695217,34,11ab702b,128.0,Adam,0.0039031890836624763,10.0,128.0,xavier_normal_,0.0013016418395120197,-0.4495979686788376,lp,True,1.0463326261853631e-10,0.0015014966293147628,0.004934640601277351,-0.2206129226833582,[],[],0.24296928849071264,0.1873607481829822,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.146501599645322,36,df9df5c1,512.0,Adagrad,0.03698826705191679,5.0,32.0,uniform_,0.03524288563930751,-0.6198800863207411,lp,False,3.6299467333497593e-19,7.617781653742098e-13,-0.4329738887026906,0.29212483391165733,[],[],0.37217570282518864,0.4329073275439441,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,190,,,,mean_reciprocal_rank_filtered_with_test,0.9220143885700248,35,379a710b,1024.0,Adam,0.5545348914410982,5.0,64.0,uniform_,0.42404821538354004,-0.06064495383656576,lp,True,2.1951385229989828e-15,8.321150597225186e-11,-0.17728376388549805,0.0481063649058342,[],[],0.10759448213502765,0.3264627419412136,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.1453814009215934,40,6ce539a2,256.0,Adagrad,0.0011506293122797392,1.0,512.0,normal_,0.00010941308821839062,-0.8835081978083681,,False,7.619157509825635e-05,4.6231138001953086e-20,0.26157295797020197,-0.49563725106418133,[],[],0.4804475181736052,0.07310223206877708,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,150,,,,mean_reciprocal_rank_filtered_with_test,0.6152480891877157,39,5ff98c6a,256.0,Adam,0.1957484492568069,4.0,256.0,normal_,0.21039598521688188,-0.9639765404191054,,False,3.332356210290268e-14,5.807773731020252e-12,-0.46276617981493473,0.3669484769925475,[],[],0.14786791382357478,0.14574414817616343,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,290,,,,mean_reciprocal_rank_filtered_with_test,0.1923522364142482,41,9259fa44,1024.0,Adagrad,0.00043272194914352344,10.0,64.0,xavier_uniform_,1.2264255038354669e-05,-0.10717802932372311,lp,True,4.873827354537344e-06,0.04469728579400465,0.10113321896642447,-0.18461525719612837,[],[],0.2683029160834849,0.39225203124806285,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,95,,,,mean_reciprocal_rank_filtered_with_test,0.9230561051631998,42,8d423438,512.0,Adam,0.010803444748074396,0.0,16.0,uniform_,0.000684614792251953,-0.540449362654928,lp,False,1.6398451010866756e-09,3.510558783468963e-19,0.3528868146240711,-0.4134970670565963,[],[],0.0015082387253642082,0.34830744564533234,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,380,,,,mean_reciprocal_rank_filtered_with_test,0.7057244704544909,44,e8728502,128.0,Adagrad,0.09608723736763061,6.0,256.0,xavier_normal_,0.003811339225455034,-0.4060554983972572,lp,True,2.3980154218211455e-20,2.4936720758468514e-09,-0.21000383328646421,0.1070608077570796,[],[],0.37925792299211025,0.09398563206195831,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,355,,,,mean_reciprocal_rank_filtered_with_test,0.8428661135808091,43,c6ffb4b4,128.0,Adam,0.002018977666884699,3.0,32.0,xavier_normal_,0.0025075853111190907,-0.7406396380518843,lp,False,1.4567490358005692e-17,0.0003015231225948277,-0.2540673390030861,-0.04573222529143095,[],[],0.46409754315391183,0.2610291875898838,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,360,,,,mean_reciprocal_rank_filtered_with_test,0.8388721489467503,38,340b5dd8,512.0,Adagrad,0.8572454507243625,8.0,128.0,uniform_,0.015284799566566915,-0.31327219750487245,,True,5.027731166953652e-07,1.530735093373661e-14,0.18210669700056314,0.4727743109688163,[],[],0.09269408462569118,0.015488807111978531,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.4782394221955282,46,4565ce8d,1024.0,Adam,0.018286303116510992,2.0,512.0,xavier_normal_,0.7798939400354886,-0.7540280186854769,lp,False,0.002495249921367189,1.0304001610417945e-06,0.4264467302709818,0.24853129219263792,[],[],0.3260409440845251,0.24498172802850604,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,395,,,,mean_reciprocal_rank_filtered_with_test,0.5795925116977809,47,7ea3b08c,256.0,Adagrad,0.002822637525707285,7.0,32.0,normal_,4.9705159871320635e-05,-0.1745627281757537,lp,True,8.613349482970086e-12,4.776826023036323e-17,-0.010736052878201008,-0.3014693846926093,[],[],0.19535441976040602,0.4983331779949367,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,180,,,,mean_reciprocal_rank_filtered_with_test,0.799720623741852,49,c8d6cc68,256.0,Adam,0.0003094595613894444,5.0,16.0,uniform_,0.04234894645412501,-0.4767524426654447,,False,0.00035032881190655795,2.995149974158013e-08,-0.3208340108394623,0.46324012987315655,[],[],0.33407788164913654,0.4690563133917749,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,355,,,,mean_reciprocal_rank_filtered_with_test,0.801667944785276,48,b639a4f2,1024.0,Adagrad,0.16928839401817,1.0,256.0,xavier_normal_,0.000764658646021623,-0.5923551172924879,lp,True,5.12669936982865e-15,5.842239616320237e-18,0.24106076452881098,-0.016178157180547714,[],[],0.2068474804982543,0.22341627394780517,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,195,,,,mean_reciprocal_rank_filtered_with_test,0.7729721537396952,50,45e01211,512.0,Adam,0.12121991731135766,9.0,256.0,normal_,0.000130502645824836,-0.02566983634148723,lp,False,1.7053714166920522e-18,1.1386731253129166e-05,0.4922370333224535,-0.2606852054595947,[],[],0.4384510018862784,0.017360886558890343,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,90,,,,mean_reciprocal_rank_filtered_with_test,0.0675636888281699,52,e9ac4c3b,128.0,Adagrad,0.014520208871407278,4.0,64.0,xavier_normal_,0.24534122753866278,-0.9188528641308192,lp,True,2.496034315470734e-10,2.028214821202326e-15,-0.06871384102851152,0.18772722221910954,[],[],0.06755872024223208,0.2708148565143347,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,380,,,,mean_reciprocal_rank_filtered_with_test,0.8140756805981595,45,86e67a09,128.0,Adam,0.6088213835313513,8.0,512.0,uniform_,3.887327036832146e-05,-0.19265587895939118,lp,False,1.3856111458752863e-08,1.0043909949168624e-20,-0.3959882128983736,-0.12822968140244484,[],[],0.025689340196549892,0.12319380231201649,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,130,,,,mean_reciprocal_rank_filtered_with_test,0.8946759744655867,54,1e6c1ec3,512.0,Adagrad,0.0017340040097326623,1.0,32.0,normal_,0.08035187167274169,-0.8631771422353945,,True,4.779949875627856e-17,3.0975649369364097e-10,0.04216755833476782,0.3217934872955084,[],[],0.4058575350791216,0.3698194641619921,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,400,,,,mean_reciprocal_rank_filtered_with_test,0.3475968764603503,53,370e181b,1024.0,Adam,0.0035293362530888998,9.0,32.0,xavier_uniform_,0.012535114700930224,-0.3039152996868826,lp,False,2.399274982740611e-13,2.1358192795166478e-13,0.2870851568877697,0.08192523010075092,[],[],0.1373882587067783,0.3903265758417547,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,110,,,,mean_reciprocal_rank_filtered_with_test,0.7829361898036091,57,e536d4a3,256.0,Adagrad,0.02435937676948919,2.0,128.0,normal_,0.00024641928584936816,-0.6265394129255972,lp,True,0.00827544373437048,0.006079582281136457,-0.15201451163738966,-0.3995920792222023,[],[],0.25924995029345155,0.1358898445032537,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,345,,,,mean_reciprocal_rank_filtered_with_test,0.2209647711069306,56,5bd72942,256.0,Adam,0.00923705360562738,2.0,256.0,xavier_normal_,0.026352223504993746,-0.7052949717294332,lp,True,3.70841430295582e-12,6.282771040201034e-10,0.07195701636373997,0.2709032567217946,[],[],0.1151430788449943,0.08276389352977276,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,5,,,,mean_reciprocal_rank_filtered_with_test,0.077426793385137,58,15eff83b,1024.0,Adagrad,0.06792360328763579,7.0,16.0,uniform_,0.002107622690469547,-0.348247314999951,lp,False,0.0005397007825845833,1.2241068535087739e-18,-0.49218389857560396,-0.21843419317156076,[],[],0.4846163005568087,0.32845876924693584,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,165,,,,mean_reciprocal_rank_filtered_with_test,0.9152264741300804,55,c28b2f37,512.0,Adam,0.23067583064999192,3.0,64.0,xavier_uniform_,8.482279136443489e-05,-0.7815529877137299,,True,2.1185484642333382e-07,0.012281885724812602,-0.24332929402589798,-0.44316567201167345,[],[],0.22171733807772398,0.41146588092669845,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,155,,,,mean_reciprocal_rank_filtered_with_test,0.537972479510161,51,02feb783,128.0,Adagrad,0.0006166396262326326,8.0,512.0,uniform_,0.6474067261792655,-0.1474082541891466,lp,False,3.0847421807095223e-18,2.6204760304122512e-11,0.3198062116280198,0.014677637256681919,[],[],0.3504583667963743,0.15795993572100997,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,390,,,,mean_reciprocal_rank_filtered_with_test,0.6733627787396952,61,121a3530,128.0,Adam,0.042758326306514036,0.0,32.0,uniform_,1.4749583216393007e-05,-0.9993173920824379,lp,True,1.1004020945138824e-19,1.8141508861724225e-16,0.14487557485699654,-0.07465581689029932,[],[],0.30639213928952813,0.4479628591798246,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,320,,,,mean_reciprocal_rank_filtered_with_test,0.8429577599273869,59,c149376a,512.0,Adagrad,0.005456618809062781,6.0,512.0,xavier_normal_,0.12342900972170026,-0.07219909716952588,lp,False,3.817059048974669e-09,2.3835644955735176e-07,-0.29105503391474485,0.3815614627674222,[],[],0.18399638263508677,0.20130048086866736,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,180,,,,mean_reciprocal_rank_filtered_with_test,0.7186169302536666,62,976ecb09,1024.0,Adam,0.0008563262764544078,4.0,128.0,xavier_uniform_,0.004540648032738825,-0.5129282082857937,lp,True,2.285174666002295e-05,6.340261374377165e-14,-0.036003271117806435,0.15316775534301996,[],[],0.4212611299008131,0.05774509347975254,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,135,,,,mean_reciprocal_rank_filtered_with_test,0.1803105477175098,64,6564fe4a,256.0,Adagrad,0.43966470968936255,10.0,16.0,xavier_normal_,0.00039649259860058986,-0.43321378704298286,,False,7.922866443614349e-14,9.025430017112216e-05,0.4009327506646514,-0.33405538368970156,[],[],0.04153543245047331,0.3122214023023844,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,255,,,,mean_reciprocal_rank_filtered_with_test,0.8583531291938267,65,2bb0279a,256.0,Adam,0.0010271209085362316,6.0,256.0,xavier_uniform_,0.00440286662678827,-0.79547732702218,lp,False,6.256756809181505e-09,5.1328666903432266e-05,0.17432746663689613,0.021357460878789425,[],[],0.005624175537377596,0.4515611049719155,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,95,,,,mean_reciprocal_rank_filtered_with_test,0.5295684908065328,67,c4aa23d6,1024.0,Adagrad,0.3849702124879257,2.0,64.0,uniform_,0.0007015633452866111,-0.1486300244991854,lp,True,9.150661625395364e-20,1.1135360774359992e-13,-0.2625234378501773,-0.467850293032825,[],[],0.37508023297414184,0.19818676682189107,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,365,,,,mean_reciprocal_rank_filtered_with_test,0.8131320695935583,66,7c7e9321,512.0,Adam,0.04112549058874347,8.0,16.0,normal_,1.4301491954449592e-05,-0.7157310436900706,lp,False,9.530718435066704e-14,1.4705813018809887e-07,-0.0019786302000284195,-0.19282597210258245,[],[],0.14369045943021774,0.062443881295621395,False
b5481b7f,umls,conve,1,search,negative_sampling,valid,385,,,,mean_reciprocal_rank_filtered_with_test,0.1130637654497579,68,e73dcfc1,128.0,Adagrad,0.0055813412500192615,3.0,128.0,xavier_uniform_,0.2184068904114814,-0.35379276300478724,,True,1.3936528651335276e-05,2.94484532913898e-16,0.43392456229776144,0.26537592243403196,[],[],0.27241813857108355,0.3080071499571204,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,370,,,,mean_reciprocal_rank_filtered_with_test,0.9392392211165164,63,c65ace25,128.0,Adam,0.2683205736785372,6.0,32.0,xavier_uniform_,4.3820406943954734e-05,-0.5038046174781676,lp,False,0.0007737645840165243,1.5151284501381785e-11,0.10885519720613956,-0.3249950436875224,[],[],0.32185586309060454,0.07818890642374754,True
b5481b7f,umls,conve,1,search,negative_sampling,valid,200,,,,mean_reciprocal_rank_filtered_with_test,0.9204400185427052,71,3aa7f5ed,512.0,Adagrad,0.0005215344663362342,0.0,128.0,xavier_normal_,0.7306558672972946,-0.4270272378900182,lp,True,2.670843636242668e-12,0.021210194215548584,-0.4542528884485364,0.13086365815252066,[],[],0.19947727071121335,0.3325488669797778,False
